,Manufaturer,Sales,Year,Quarter,Index,Ratio
4538,Volvo,13339.0,2003,Q2,,
4539,Volvo,13120.0,2003,Q2,,
4540,Volvo,10895.0,2003,Q2,,
4541,Volvo,12225.0,2003,Q1,,
4542,Volvo,8711.0,2003,Q1,,
4543,Volvo,9232.0,2003,Q1,,
4544,Volvo,11454.0,2002,Q4,,
4545,Volvo,7770.0,2002,Q4,,
4546,Volvo,8398.0,2002,Q4,,
4547,Volvo,8332.0,2002,Q3,,
4548,Volvo,10653.0,2002,Q3,,
4549,Volvo,10091.0,2002,Q3,,
4550,Volvo,10959.0,2002,Q2,,
4551,Volvo,8021.0,2002,Q2,,
4552,Volvo,9039.0,2002,Q2,,
4553,Volvo,9732.0,2002,Q1,,
4554,Volvo,8037.0,2002,Q1,,
4555,Volvo,8176.0,2002,Q1,,
4556,Volvo,10921.0,2001,Q4,,
4557,Volvo,7465.0,2001,Q4,,
4558,Volvo,10455.0,2001,Q4,,
4559,Volvo,7714.0,2001,Q3,,
4560,Volvo,12131.0,2001,Q3,,
4561,Volvo,11228.0,2001,Q3,,
4562,Volvo,15104.0,2001,Q2,,
4563,Volvo,12091.0,2001,Q2,,
4564,Volvo,10079.0,2001,Q2,,
4565,Volvo,12496.0,2001,Q1,,
4566,Volvo,7851.0,2001,Q1,,
4567,Volvo,8175.0,2001,Q1,,
4568,Volvo,8781.0,2000,Q4,,
4569,Volvo,10029.0,2000,Q4,,
4570,Volvo,10405.0,2000,Q4,,
4571,Volvo,7932.0,2000,Q3,,
4572,Volvo,10288.0,2000,Q3,,
4573,Volvo,8560.0,2000,Q3,,
4574,Volvo,13209.0,2000,Q2,,
4575,Volvo,11779.0,2000,Q2,,
4576,Volvo,9605.0,2000,Q2,,
4577,Volvo,12929.0,2000,Q1,,
4578,Volvo,10406.0,2000,Q1,,
4579,Volvo,9256.0,2000,Q1,,
4580,    AUDI AG,,2019,Q1,,
4581,    Avtovaz PJSC,,2019,Q1,,
4582,    Bayerische Motoren Werke AG,,2019,Q1,,
4583,    Brilliance China Automotive Holdings Ltd,,2019,Q1,,
4584,    BYD Co Ltd,,2019,Q1,,
4585,    Chongqing Changan Automobile Co Ltd,,2019,Q1,,
4586,    Daihatsu Motor Co Ltd,,2019,Q1,,
4587,    Daimler AG,,2019,Q1,,
4588,    Dongfeng Motor Group Co Ltd,,2019,Q1,,
4589,    DRB-Hicom Bhd,,2019,Q1,,
4590,    FAW CAR Co Ltd,,2019,Q1,,
4591,    Fiat Chrysler Automobiles NV,,2019,Q1,,
4592,    Ford Motor Co,,2019,Q1,,
4593,    Ford Otomotiv Sanayi AS,,2019,Q1,,
4594,    GAZ PJSC,,2019,Q1,,
4595,    Geely Automobile Holdings Ltd,,2019,Q1,,
4596,    General Motors Co,,2019,Q1,,
4597,    Great Wall Motor Co Ltd,,2019,Q1,,
4598,    Guangzhou Automobile Group Co Ltd,,2019,Q1,,
4599,    Honda Motor Co Ltd,,2019,Q1,,
4600,    Hyundai Motor Co,,2019,Q1,,
4601,    Kia Motors Corp,,2019,Q1,,
4602,    Mazda Motor Corp,,2019,Q1,,
4603,    Mitsubishi Motors Corp,,2019,Q1,,
4604,    Nissan Motor Co Ltd,,2019,Q1,,
4605,    Peugeot SA,,2019,Q1,,
4606,    Renault SA,,2019,Q1,,
4607,    SAIC Motor Corp Ltd,,2019,Q1,,
4608,    Sanyang Motor Co Ltd,,2019,Q1,,
4609,    Sollers PJSC,,2019,Q1,,
4610,    Ssangyong Motor Co,,2019,Q1,,
4611,    Subaru Corp,,2019,Q1,,
4612,    Suzuki Motor Corp,,2019,Q1,,
4613,    Tata Motors Ltd,,2019,Q1,,
4614,    Tesla Inc,,2019,Q1,,
4615,    Tianjin Faw Xiali Automobile Co Ltd,,2019,Q1,,
4616,    Tofas Turk Otomobil Fabrikasi AS,,2019,Q1,,
4617,    Toyota Motor Corp,,2019,Q1,,
4618,    Volkswagen AG,,2019,Q1,,
4619,    AUDI AG,,2018,Q4,,
4620,    Avtovaz PJSC,,2018,Q4,,
4621,    Bayerische Motoren Werke AG,,2018,Q4,,
4622,    Brilliance China Automotive Holdings Ltd,,2018,Q4,,
4623,    BYD Co Ltd,,2018,Q4,,
4624,    Chongqing Changan Automobile Co Ltd,,2018,Q4,,
4625,    Daihatsu Motor Co Ltd,,2018,Q4,,
4626,    Daimler AG,,2018,Q4,8.155844022,8.155844022
4627,    Dongfeng Motor Group Co Ltd,,2018,Q4,,
4628,    DRB-Hicom Bhd,,2018,Q4,,
4629,    FAW CAR Co Ltd,,2018,Q4,,
4630,    Fiat Chrysler Automobiles NV,,2018,Q4,3.289904814,3.289904814
4631,    Ford Motor Co,,2018,Q4,1.26701,1.26701
4632,    Ford Otomotiv Sanayi AS,,2018,Q4,1.024728378,1.024728378
4633,    GAZ PJSC,,2018,Q4,,
4634,    Geely Automobile Holdings Ltd,,2018,Q4,,
4635,    General Motors Co,,2018,Q4,7.430368,7.430368
4636,    Great Wall Motor Co Ltd,,2018,Q4,,
4637,    Guangzhou Automobile Group Co Ltd,,2018,Q4,,
4638,    Honda Motor Co Ltd,,2018,Q4,3.746343406,3.746343406
4639,    Hyundai Motor Co,,2018,Q4,,
4640,    Kia Motors Corp,,2018,Q4,,
4641,    Mazda Motor Corp,,2018,Q4,1.022735326,1.022735326
4642,    Mitsubishi Motors Corp,,2018,Q4,0.685772555,0.685772555
4643,    Nissan Motor Co Ltd,,2018,Q4,1.171773174,1.171773174
4644,    Peugeot SA,,2018,Q4,,
4645,    Renault SA,,2018,Q4,,
4646,    SAIC Motor Corp Ltd,,2018,Q4,,
4647,    Sanyang Motor Co Ltd,,2018,Q4,,
4648,    Sollers PJSC,,2018,Q4,,
4649,    Ssangyong Motor Co,,2018,Q4,,
4650,    Subaru Corp,,2018,Q4,2.164869676,2.164869676
4651,    Suzuki Motor Corp,,2018,Q4,4.60462434,4.60462434
4652,    Tata Motors Ltd,,2018,Q4,-0.304152302,-0.304152302
4653,    Tesla Inc,,2018,Q4,-4.959158,-4.959158
4654,    Tianjin Faw Xiali Automobile Co Ltd,,2018,Q4,,
4655,    Tofas Turk Otomobil Fabrikasi AS,,2018,Q4,0.55589537,0.55589537
4656,    Toyota Motor Corp,,2018,Q4,6.720309099,6.720309099
4657,    Volkswagen AG,,2018,Q4,33.27700319,33.27700319
4658,    AUDI AG,,2018,Q3,,
4659,    Avtovaz PJSC,,2018,Q3,0.003483158,0.003483158
4660,    Bayerische Motoren Werke AG,,2018,Q3,14.87176155,14.87176155
4661,    Brilliance China Automotive Holdings Ltd,,2018,Q3,,
4662,    BYD Co Ltd,,2018,Q3,0.132745546,0.132745546
4663,    Chongqing Changan Automobile Co Ltd,,2018,Q3,0.082906044,0.082906044
4664,    Daihatsu Motor Co Ltd,,2018,Q3,,
4665,    Daimler AG,,2018,Q3,9.449027485,9.449027485
4666,    Dongfeng Motor Group Co Ltd,,2018,Q3,,
4667,    DRB-Hicom Bhd,,2018,Q3,-0.009535648,-0.009535648
4668,    FAW CAR Co Ltd,,2018,Q3,0.00744234,0.00744234
4669,    Fiat Chrysler Automobiles NV,,2018,Q3,3.324139294,3.324139294
4670,    Ford Motor Co,,2018,Q3,1.274459,1.274459
4671,    Ford Otomotiv Sanayi AS,,2018,Q3,1.189596171,1.189596171
4672,    GAZ PJSC,,2018,Q3,,
4673,    Geely Automobile Holdings Ltd,,2018,Q3,,
4674,    General Motors Co,,2018,Q3,7.30747,7.30747
4675,    Great Wall Motor Co Ltd,,2018,Q3,0.097459154,0.097459154
4676,    Guangzhou Automobile Group Co Ltd,,2018,Q3,0.166428715,0.166428715
4677,    Honda Motor Co Ltd,,2018,Q3,5.764038455,5.764038455
4678,    Hyundai Motor Co,,2018,Q3,9.273334928,9.273334928
4679,    Kia Motors Corp,,2018,Q3,2.729011102,2.729011102
4680,    Mazda Motor Corp,,2018,Q3,1.153540928,1.153540928
4681,    Mitsubishi Motors Corp,,2018,Q3,0.713731994,0.713731994
4682,    Nissan Motor Co Ltd,,2018,Q3,1.710708324,1.710708324
4683,    Peugeot SA,,2018,Q3,,
4684,    Renault SA,,2018,Q3,,
4685,    SAIC Motor Corp Ltd,,2018,Q3,0.486790536,0.486790536
4686,    Sanyang Motor Co Ltd,,2018,Q3,0.01588549,0.01588549
4687,    Sollers PJSC,,2018,Q3,,
4688,    Ssangyong Motor Co,,2018,Q3,-0.580118024,-0.580118024
4689,    Subaru Corp,,2018,Q3,2.08933555,2.08933555
4690,    Suzuki Motor Corp,,2018,Q3,4.89898359,4.89898359
4691,    Tata Motors Ltd,,2018,Q3,0.067468375,0.067468375
4692,    Tesla Inc,,2018,Q3,-9.432172,-9.432172
4693,    Tianjin Faw Xiali Automobile Co Ltd,,2018,Q3,-0.144359972,-0.144359972
4694,    Tofas Turk Otomobil Fabrikasi AS,,2018,Q3,0.664556704,0.664556704
4695,    Toyota Motor Corp,,2018,Q3,7.930391886,7.930391886
4696,    Volkswagen AG,,2018,Q3,37.46280913,37.46280913
4697,    AUDI AG,,2018,Q2,,
4698,    Avtovaz PJSC,,2018,Q2,-0.005843749,-0.005843749
4699,    Bayerische Motoren Werke AG,,2018,Q2,15.67887024,15.67887024
4700,    Brilliance China Automotive Holdings Ltd,,2018,Q2,,
4701,    BYD Co Ltd,,2018,Q2,0.125125323,0.125125323
4702,    Chongqing Changan Automobile Co Ltd,,2018,Q2,0.134396378,0.134396378
4703,    Daihatsu Motor Co Ltd,,2018,Q2,,
4704,    Daimler AG,,2018,Q2,10.5368814,10.5368814
4705,    Dongfeng Motor Group Co Ltd,,2018,Q2,,
4706,    DRB-Hicom Bhd,,2018,Q2,0.085584314,0.085584314
4707,    FAW CAR Co Ltd,,2018,Q2,0.004283031,0.004283031
4708,    Fiat Chrysler Automobiles NV,,2018,Q2,2.965082615,2.965082615
4709,    Ford Motor Co,,2018,Q2,1.40083,1.40083
4710,    Ford Otomotiv Sanayi AS,,2018,Q2,1.316517461,1.316517461
4711,    GAZ PJSC,,2018,Q2,,
4712,    Geely Automobile Holdings Ltd,,2018,Q2,,
4713,    General Motors Co,,2018,Q2,6.760815,6.760815
4714,    Great Wall Motor Co Ltd,,2018,Q2,0.102521695,0.102521695
4715,    Guangzhou Automobile Group Co Ltd,,2018,Q2,0.172634399,0.172634399
4716,    Honda Motor Co Ltd,,2018,Q2,5.561335069,5.561335069
4717,    Hyundai Motor Co,,2018,Q2,11.77478753,11.77478753
4718,    Kia Motors Corp,,2018,Q2,1.372044148,1.372044148
4719,    Mazda Motor Corp,,2018,Q2,1.528732647,1.528732647
4720,    Mitsubishi Motors Corp,,2018,Q2,0.722357187,0.722357187
4721,    Nissan Motor Co Ltd,,2018,Q2,1.737915441,1.737915441
4722,    Peugeot SA,,2018,Q2,,
4723,    Renault SA,,2018,Q2,,
4724,    SAIC Motor Corp Ltd,,2018,Q2,0.492114441,0.492114441
4725,    Sanyang Motor Co Ltd,,2018,Q2,0.017095441,0.017095441
4726,    Sollers PJSC,,2018,Q2,,
4727,    Ssangyong Motor Co,,2018,Q2,-0.575065455,-0.575065455
4728,    Subaru Corp,,2018,Q2,2.150630834,2.150630834
4729,    Suzuki Motor Corp,,2018,Q2,4.705452424,4.705452424
4730,    Tata Motors Ltd,,2018,Q2,0.228448874,0.228448874
4731,    Tesla Inc,,2018,Q2,-14.929189,-14.929189
4732,    Tianjin Faw Xiali Automobile Co Ltd,,2018,Q2,-0.153144002,-0.153144002
4733,    Tofas Turk Otomobil Fabrikasi AS,,2018,Q2,0.72600912,0.72600912
4734,    Toyota Motor Corp,,2018,Q2,7.748729965,7.748729965
4735,    Volkswagen AG,,2018,Q2,36.72947048,36.72947048
4736,    AUDI AG,,2018,Q1,,
4737,    Avtovaz PJSC,,2018,Q1,-0.015278299,-0.015278299
4738,    Bayerische Motoren Werke AG,,2018,Q1,15.61517056,15.61517056
4739,    Brilliance China Automotive Holdings Ltd,,2018,Q1,,
4740,    BYD Co Ltd,,2018,Q1,0.191936371,0.191936371
4741,    Chongqing Changan Automobile Co Ltd,,2018,Q1,0.19496641,0.19496641
4742,    Daihatsu Motor Co Ltd,,2018,Q1,,
4743,    Daimler AG,,2018,Q1,10.81963623,10.81963623
4744,    Dongfeng Motor Group Co Ltd,,2018,Q1,,
4745,    DRB-Hicom Bhd,,2018,Q1,0.071558404,0.071558404
4746,    FAW CAR Co Ltd,,2018,Q1,0.011676411,0.011676411
4747,    Fiat Chrysler Automobiles NV,,2018,Q1,3.002182237,3.002182237
4748,    Ford Motor Co,,2018,Q1,1.685042,1.685042
4749,    Ford Otomotiv Sanayi AS,,2018,Q1,1.283737406,1.283737406
4750,    GAZ PJSC,,2018,Q1,,
4751,    Geely Automobile Holdings Ltd,,2018,Q1,,
4752,    General Motors Co,,2018,Q1,6.926628,6.926628
4753,    Great Wall Motor Co Ltd,,2018,Q1,0.082081893,0.082081893
4754,    Guangzhou Automobile Group Co Ltd,,2018,Q1,0.186450082,0.186450082
4755,    Honda Motor Co Ltd,,2018,Q1,5.330890647,5.330890647
4756,    Hyundai Motor Co,,2018,Q1,13.24994066,13.24994066
4757,    Kia Motors Corp,,2018,Q1,1.415653578,1.415653578
4758,    Mazda Motor Corp,,2018,Q1,1.804196104,1.804196104
4759,    Mitsubishi Motors Corp,,2018,Q1,0.691057711,0.691057711
4760,    Nissan Motor Co Ltd,,2018,Q1,1.778513994,1.778513994
4761,    Peugeot SA,,2018,Q1,,
4762,    Renault SA,,2018,Q1,,
4763,    SAIC Motor Corp Ltd,,2018,Q1,0.470954018,0.470954018
4764,    Sanyang Motor Co Ltd,,2018,Q1,0.028376345,0.028376345
4765,    Sollers PJSC,,2018,Q1,,
4766,    Ssangyong Motor Co,,2018,Q1,-0.559101936,-0.559101936
4767,    Subaru Corp,,2018,Q1,2.595980702,2.595980702
4768,    Suzuki Motor Corp,,2018,Q1,4.319908626,4.319908626
4769,    Tata Motors Ltd,,2018,Q1,0.34702744,0.34702744
4770,    Tesla Inc,,2018,Q1,-13.179979,-13.179979
4771,    Tianjin Faw Xiali Automobile Co Ltd,,2018,Q1,-0.150771491,-0.150771491
4772,    Tofas Turk Otomobil Fabrikasi AS,,2018,Q1,0.73104128,0.73104128
4773,    Toyota Motor Corp,,2018,Q1,7.60468671,7.60468671
4774,    Volkswagen AG,,2018,Q1,33.00301572,33.00301572
4775,    AUDI AG,,2017,Q4,,
4776,    Avtovaz PJSC,,2017,Q4,-0.027365206,-0.027365206
4777,    Bayerische Motoren Werke AG,,2017,Q4,15.04642118,15.04642118
4778,    Brilliance China Automotive Holdings Ltd,,2017,Q4,,
4779,    BYD Co Ltd,,2017,Q4,0.206825134,0.206825134
4780,    Chongqing Changan Automobile Co Ltd,,2017,Q4,0.221784207,0.221784207
4781,    Daihatsu Motor Co Ltd,,2017,Q4,,
4782,    Daimler AG,,2017,Q4,10.37051946,10.37051946
4783,    Dongfeng Motor Group Co Ltd,,2017,Q4,,
4784,    DRB-Hicom Bhd,,2017,Q4,0.03495782,0.03495782
4785,    FAW CAR Co Ltd,,2017,Q4,0.021464474,0.021464474
4786,    Fiat Chrysler Automobiles NV,,2017,Q4,2.639541823,2.639541823
4787,    Ford Motor Co,,2017,Q4,1.648037,1.648037
4788,    Ford Otomotiv Sanayi AS,,2017,Q4,1.167872485,1.167872485
4789,    GAZ PJSC,,2017,Q4,,
4790,    Geely Automobile Holdings Ltd,,2017,Q4,,
4791,    General Motors Co,,2017,Q4,6.989412,6.989412
4792,    Great Wall Motor Co Ltd,,2017,Q4,0.076483198,0.076483198
4793,    Guangzhou Automobile Group Co Ltd,,2017,Q4,0.187713964,0.187713964
4794,    Honda Motor Co Ltd,,2017,Q4,5.247026177,5.247026177
4795,    Hyundai Motor Co,,2017,Q4,15.13019004,15.13019004
4796,    Kia Motors Corp,,2017,Q4,2.143215683,2.143215683
4797,    Mazda Motor Corp,,2017,Q4,1.601760875,1.601760875
4798,    Mitsubishi Motors Corp,,2017,Q4,0.658445999,0.658445999
4799,    Nissan Motor Co Ltd,,2017,Q4,1.735271451,1.735271451
4800,    Peugeot SA,,2017,Q4,,
4801,    Renault SA,,2017,Q4,,
4802,    SAIC Motor Corp Ltd,,2017,Q4,0.448469094,0.448469094
4803,    Sanyang Motor Co Ltd,,2017,Q4,0.019601942,0.019601942
4804,    Sollers PJSC,,2017,Q4,,
4805,    Ssangyong Motor Co,,2017,Q4,-0.419547221,-0.419547221
4806,    Subaru Corp,,2017,Q4,2.748643067,2.748643067
4807,    Suzuki Motor Corp,,2017,Q4,4.252589155,4.252589155
4808,    Tata Motors Ltd,,2017,Q4,0.389786649,0.389786649
4809,    Tesla Inc,,2017,Q4,-11.032825,-11.032825
4810,    Tianjin Faw Xiali Automobile Co Ltd,,2017,Q4,-0.151987889,-0.151987889
4811,    Tofas Turk Otomobil Fabrikasi AS,,2017,Q4,0.702405385,0.702405385
4812,    Toyota Motor Corp,,2017,Q4,7.251613362,7.251613362
4813,    Volkswagen AG,,2017,Q4,32.0809756,32.0809756
4814,    AUDI AG,,2017,Q3,,
4815,    Avtovaz PJSC,,2017,Q3,0.004418788,0.004418788
4816,    Bayerische Motoren Werke AG,,2017,Q3,13.10051696,13.10051696
4817,    Brilliance China Automotive Holdings Ltd,,2017,Q3,,
4818,    BYD Co Ltd,,2017,Q3,0.19835878,0.19835878
4819,    Chongqing Changan Automobile Co Ltd,,2017,Q3,0.260447977,0.260447977
4820,    Daihatsu Motor Co Ltd,,2017,Q3,,
4821,    Daimler AG,,2017,Q3,9.835578216,9.835578216
4822,    Dongfeng Motor Group Co Ltd,,2017,Q3,,
4823,    DRB-Hicom Bhd,,2017,Q3,0.04264129,0.04264129
4824,    FAW CAR Co Ltd,,2017,Q3,-0.005537137,-0.005537137
4825,    Fiat Chrysler Automobiles NV,,2017,Q3,2.27847259,2.27847259
4826,    Ford Motor Co,,2017,Q3,1.620692,1.620692
4827,    Ford Otomotiv Sanayi AS,,2017,Q3,1.0570302,1.0570302
4828,    GAZ PJSC,,2017,Q3,,
4829,    Geely Automobile Holdings Ltd,,2017,Q3,,
4830,    General Motors Co,,2017,Q3,6.622689,6.622689
4831,    Great Wall Motor Co Ltd,,2017,Q3,0.097784456,0.097784456
4832,    Guangzhou Automobile Group Co Ltd,,2017,Q3,0.172460131,0.172460131
4833,    Honda Motor Co Ltd,,2017,Q3,3.268052358,3.268052358
4834,    Hyundai Motor Co,,2017,Q3,15.27587053,15.27587053
4835,    Kia Motors Corp,,2017,Q3,2.656651865,2.656651865
4836,    Mazda Motor Corp,,2017,Q3,1.659862453,1.659862453
4837,    Mitsubishi Motors Corp,,2017,Q3,0.573139332,0.573139332
4838,    Nissan Motor Co Ltd,,2017,Q3,1.352084719,1.352084719
4839,    Peugeot SA,,2017,Q3,,
4840,    Renault SA,,2017,Q3,,
4841,    SAIC Motor Corp Ltd,,2017,Q3,0.445655471,0.445655471
4842,    Sanyang Motor Co Ltd,,2017,Q3,0.019605629,0.019605629
4843,    Sollers PJSC,,2017,Q3,,
4844,    Ssangyong Motor Co,,2017,Q3,-0.106676382,-0.106676382
4845,    Subaru Corp,,2017,Q3,2.525333803,2.525333803
4846,    Suzuki Motor Corp,,2017,Q3,3.80120587,3.80120587
4847,    Tata Motors Ltd,,2017,Q3,0.31535027,0.31535027
4848,    Tesla Inc,,2017,Q3,-8.523527,-8.523527
4849,    Tianjin Faw Xiali Automobile Co Ltd,,2017,Q3,-0.174751771,-0.174751771
4850,    Tofas Turk Otomobil Fabrikasi AS,,2017,Q3,0.646831239,0.646831239
4851,    Toyota Motor Corp,,2017,Q3,5.906887641,5.906887641
4852,    Volkswagen AG,,2017,Q3,27.89408117,27.89408117
4853,    AUDI AG,,2017,Q2,,
4854,    Avtovaz PJSC,,2017,Q2,-0.145005382,-0.145005382
4855,    Bayerische Motoren Werke AG,,2017,Q2,12.91668858,12.91668858
4856,    Brilliance China Automotive Holdings Ltd,,2017,Q2,,
4857,    BYD Co Ltd,,2017,Q2,0.234765357,0.234765357
4858,    Chongqing Changan Automobile Co Ltd,,2017,Q2,0.296758701,0.296758701
4859,    Daihatsu Motor Co Ltd,,2017,Q2,,
4860,    Daimler AG,,2017,Q2,9.746137433,9.746137433
4861,    Dongfeng Motor Group Co Ltd,,2017,Q2,,
4862,    DRB-Hicom Bhd,,2017,Q2,-0.069831652,-0.069831652
4863,    FAW CAR Co Ltd,,2017,Q2,0.002566512,0.002566512
4864,    Fiat Chrysler Automobiles NV,,2017,Q2,2.175380857,2.175380857
4865,    Ford Motor Co,,2017,Q2,1.444942,1.444942
4866,    Ford Otomotiv Sanayi AS,,2017,Q2,0.960571823,0.960571823
4867,    GAZ PJSC,,2017,Q2,,
4868,    Geely Automobile Holdings Ltd,,2017,Q2,,
4869,    General Motors Co,,2017,Q2,7.011561,7.011561
4870,    Great Wall Motor Co Ltd,,2017,Q2,0.127727756,0.127727756
4871,    Guangzhou Automobile Group Co Ltd,,2017,Q2,0.153783717,0.153783717
4872,    Honda Motor Co Ltd,,2017,Q2,3.353549622,3.353549622
4873,    Hyundai Motor Co,,2017,Q2,15.30513815,15.30513815
4874,    Kia Motors Corp,,2017,Q2,4.767574652,4.767574652
4875,    Mazda Motor Corp,,2017,Q2,1.755512262,1.755512262
4876,    Mitsubishi Motors Corp,,2017,Q2,-0.423937542,-0.423937542
4877,    Nissan Motor Co Ltd,,2017,Q2,1.371742361,1.371742361
4878,    Peugeot SA,,2017,Q2,,
4879,    Renault SA,,2017,Q2,,
4880,    SAIC Motor Corp Ltd,,2017,Q2,0.446576353,0.446576353
4881,    Sanyang Motor Co Ltd,,2017,Q2,-0.000659871,-0.000659871
4882,    Sollers PJSC,,2017,Q2,,
4883,    Ssangyong Motor Co,,2017,Q2,0.121351969,0.121351969
4884,    Subaru Corp,,2017,Q2,3.473608535,3.473608535
4885,    Suzuki Motor Corp,,2017,Q2,3.778504895,3.778504895
4886,    Tata Motors Ltd,,2017,Q2,0.239341651,0.239341651
4887,    Tesla Inc,,2017,Q2,-4.811163,-4.811163
4888,    Tianjin Faw Xiali Automobile Co Ltd,,2017,Q2,-0.163635276,-0.163635276
4889,    Tofas Turk Otomobil Fabrikasi AS,,2017,Q2,0.631312518,0.631312518
4890,    Toyota Motor Corp,,2017,Q2,5.812606557,5.812606557
4891,    Volkswagen AG,,2017,Q2,27.50777636,27.50777636
4892,    AUDI AG,,2017,Q1,,
4893,    Avtovaz PJSC,,2017,Q1,-0.156591525,-0.156591525
4894,    Bayerische Motoren Werke AG,,2017,Q1,12.57289917,12.57289917
4895,    Brilliance China Automotive Holdings Ltd,,2017,Q1,,
4896,    BYD Co Ltd,,2017,Q1,0.276440594,0.276440594
4897,    Chongqing Changan Automobile Co Ltd,,2017,Q1,0.321819018,0.321819018
4898,    Daihatsu Motor Co Ltd,,2017,Q1,,
4899,    Daimler AG,,2017,Q1,10.51008956,10.51008956
4900,    Dongfeng Motor Group Co Ltd,,2017,Q1,,
4901,    DRB-Hicom Bhd,,2017,Q1,-0.071268353,-0.071268353
4902,    FAW CAR Co Ltd,,2017,Q1,-0.044194075,-0.044194075
4903,    Fiat Chrysler Automobiles NV,,2017,Q1,1.919794056,1.919794056
4904,    Ford Motor Co,,2017,Q1,1.405302,1.405302
4905,    Ford Otomotiv Sanayi AS,,2017,Q1,0.922072805,0.922072805
4906,    GAZ PJSC,,2017,Q1,,
4907,    Geely Automobile Holdings Ltd,,2017,Q1,,
4908,    General Motors Co,,2017,Q1,6.842367,6.842367
4909,    Great Wall Motor Co Ltd,,2017,Q1,0.164176503,0.164176503
4910,    Guangzhou Automobile Group Co Ltd,,2017,Q1,0.142045377,0.142045377
4911,    Honda Motor Co Ltd,,2017,Q1,3.210486723,3.210486723
4912,    Hyundai Motor Co,,2017,Q1,16.77631737,16.77631737
4913,    Kia Motors Corp,,2017,Q1,5.694267488,5.694267488
4914,    Mazda Motor Corp,,2017,Q1,1.56823107,1.56823107
4915,    Mitsubishi Motors Corp,,2017,Q1,-1.790764391,-1.790764391
4916,    Nissan Motor Co Ltd,,2017,Q1,1.368131117,1.368131117
4917,    Peugeot SA,,2017,Q1,,
4918,    Renault SA,,2017,Q1,,
4919,    SAIC Motor Corp Ltd,,2017,Q1,0.449103195,0.449103195
4920,    Sanyang Motor Co Ltd,,2017,Q1,-0.014269292,-0.014269292
4921,    Sollers PJSC,,2017,Q1,,
4922,    Ssangyong Motor Co,,2017,Q1,0.260155848,0.260155848
4923,    Subaru Corp,,2017,Q1,3.439750316,3.439750316
4924,    Suzuki Motor Corp,,2017,Q1,3.247301397,3.247301397
4925,    Tata Motors Ltd,,2017,Q1,0.292796851,0.292796851
4926,    Tesla Inc,,2017,Q1,-4.982438,-4.982438
4927,    Tianjin Faw Xiali Automobile Co Ltd,,2017,Q1,-0.159457991,-0.159457991
4928,    Tofas Turk Otomobil Fabrikasi AS,,2017,Q1,0.621331087,0.621331087
4929,    Toyota Motor Corp,,2017,Q1,5.629267175,5.629267175
4930,    Volkswagen AG,,2017,Q1,27.93767193,27.93767193
4931,    AUDI AG,,2016,Q4,,
4932,    Avtovaz PJSC,,2016,Q4,-0.191720408,-0.191720408
4933,    Bayerische Motoren Werke AG,,2016,Q4,11.69019721,11.69019721
4934,    Brilliance China Automotive Holdings Ltd,,2016,Q4,,
4935,    BYD Co Ltd,,2016,Q4,0.299781011,0.299781011
4936,    Chongqing Changan Automobile Co Ltd,,2016,Q4,0.337498456,0.337498456
4937,    Daihatsu Motor Co Ltd,,2016,Q4,,
4938,    Daimler AG,,2016,Q4,9.949372641,9.949372641
4939,    Dongfeng Motor Group Co Ltd,,2016,Q4,,
4940,    DRB-Hicom Bhd,,2016,Q4,-0.131512476,-0.131512476
4941,    FAW CAR Co Ltd,,2016,Q4,-0.098876603,-0.098876603
4942,    Fiat Chrysler Automobiles NV,,2016,Q4,1.834433501,1.834433501
4943,    Ford Motor Co,,2016,Q4,1.647583,1.647583
4944,    Ford Otomotiv Sanayi AS,,2016,Q4,0.90800049,0.90800049
4945,    GAZ PJSC,,2016,Q4,,
4946,    Geely Automobile Holdings Ltd,,2016,Q4,,
4947,    General Motors Co,,2016,Q4,6.495672,6.495672
4948,    Great Wall Motor Co Ltd,,2016,Q4,0.173792567,0.173792567
4949,    Guangzhou Automobile Group Co Ltd,,2016,Q4,0.112746865,0.112746865
4950,    Honda Motor Co Ltd,,2016,Q4,2.284944908,2.284944908
4951,    Hyundai Motor Co,,2016,Q4,16.96255102,16.96255102
4952,    Kia Motors Corp,,2016,Q4,6.039398935,6.039398935
4953,    Mazda Motor Corp,,2016,Q4,1.506812644,1.506812644
4954,    Mitsubishi Motors Corp,,2016,Q4,-1.896719967,-1.896719967
4955,    Nissan Motor Co Ltd,,2016,Q4,1.107783894,1.107783894
4956,    Peugeot SA,,2016,Q4,,
4957,    Renault SA,,2016,Q4,,
4958,    SAIC Motor Corp Ltd,,2016,Q4,0.450542065,0.450542065
4959,    Sanyang Motor Co Ltd,,2016,Q4,-0.012961318,-0.012961318
4960,    Sollers PJSC,,2016,Q4,,
4961,    Ssangyong Motor Co,,2016,Q4,0.359312527,0.359312527
4962,    Subaru Corp,,2016,Q4,3.654839515,3.654839515
4963,    Suzuki Motor Corp,,2016,Q4,2.526042409,2.526042409
4964,    Tata Motors Ltd,,2016,Q4,0.31472089599999997,0.31472089599999997
4965,    Tesla Inc,,2016,Q4,-5.180447,-5.180447
4966,    Tianjin Faw Xiali Automobile Co Ltd,,2016,Q4,-0.15223802,-0.15223802
4967,    Tofas Turk Otomobil Fabrikasi AS,,2016,Q4,0.640666056,0.640666056
4968,    Toyota Motor Corp,,2016,Q4,5.663072493,5.663072493
4969,    Volkswagen AG,,2016,Q4,25.058298,25.058298
